,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
635,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,NHS Band 6,25528,34189,Other,1.0,Other
636,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Retired Offr 2,30136,36333,Other,3.0,Other
637,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Retired Offr 3,25600,29092,Other,1.0,Other
638,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF5,81310,89408,Other,19.0,Other
639,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF4,67032,77617,Other,35.0,Other
640,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF3,47760,57200,Other,109.0,Other
641,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF2,37916,45090,Other,147.0,Other
642,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF1,24615,32703,Other,12.0,Other
643,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR9,38600,46753,Other,67.0,Other
644,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR8,36921,40930,Other,104.0,Other
645,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR7,36921,40930,Other,327.0,Other
646,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR6,32602,35426,Other,414.0,Other
647,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR4,26405,33182,Other,490.0,Other
648,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR3,21019,23798,Other,140.0,Other
649,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR2,21019,23798,Other,9.0,Other
650,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR1,21019,23798,Other,417.0,Other
651,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,B2,47942,59535,Capability Management,2.0,Planning
652,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,C1,35648,44268,Capability Management,7.0,Planning
653,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,C2,29258,36333,Capability Management,1.0,Planning
654,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,C2,29258,36333,Knowledge Information Management Manager,1.0,Knowledge and Information Management (KIM)
655,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,E1,18370,22124,Personal Secretary,1.0,Other
656,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF3,47760,57200,Capability Management,2.0,Military
657,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF3,47760,57200,Capability Management,12.0,Military
658,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF4,67032,77617,Capability Management,17.0,Military
659,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF5,81310,89408,Capability Management,3.0,Military
