,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
195,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Intelligence Analysis,1.0,Operational Delivery
196,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Internal Communications,2.0,Communications
197,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Inventory Management,8.0,Operational Delivery
198,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Knowledge Info Management,5.0,Knowledge and Information Management (KIM)
199,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Material Accounting,8.81,Operational Delivery
200,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Performance Management,1.0,Internal Audit
201,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Photography,1.0,Communications
202,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Postal & Courier,3.0,Operational Delivery
203,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Quality Management ,1.0,Programme and Project Management (PPM)
204,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Reporting and Controls,1.0,Finance
205,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,"Safety,Health,Enviroment&Fire",2.43,Operational Delivery
206,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Secretarial ,64.54,Operational Delivery
207,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,E1,18370,22124,Secretariat & Private Office,4.0,Operational Delivery
